status	title	slug	provider	url	host	http	pageTitle	reason
WARN	Mechanics — Jiangsu University (Master's)	mechanics-jiangsu-university-master-s	Jiangsu University	https://oec.ujs.edu.cn/en/SCHOLARSHIPS.htm	oec.ujs.edu.cn	200	SCHOLARSHIPS-海外教育学院	title match 0/4
WARN	Power Engineering &Engineering Thermophysics — Jiangsu University (PhD)	power-engineering-engineering-thermophysics-jiangsu-university-phd	Jiangsu University	https://oec.ujs.edu.cn/en/SCHOLARSHIPS.htm	oec.ujs.edu.cn	200	SCHOLARSHIPS-海外教育学院	title match 0/6
WARN	Mechanical Engineering — Jiangsu University (PhD)	mechanical-engineering-jiangsu-university-phd	Jiangsu University	https://oec.ujs.edu.cn/en/SCHOLARSHIPS.htm	oec.ujs.edu.cn	200	SCHOLARSHIPS-海外教育学院	title match 0/4
WARN	Agricultural Engineering — Jiangsu University (PhD)	agricultural-engineering-jiangsu-university-phd	Jiangsu University	https://oec.ujs.edu.cn/en/SCHOLARSHIPS.htm	oec.ujs.edu.cn	200	SCHOLARSHIPS-海外教育学院	title match 0/4
WARN	Computer Science and Technology — Jiangsu University (PhD)	computer-science-and-technology-jiangsu-university-phd	Jiangsu University	https://oec.ujs.edu.cn/en/SCHOLARSHIPS.htm	oec.ujs.edu.cn	200	SCHOLARSHIPS-海外教育学院	title match 0/5
WARN	Environmental Science and Engineering — Jiangsu University (Master's)	environmental-science-and-engineering-jiangsu-university-master-s	Jiangsu University	https://oec.ujs.edu.cn/en/SCHOLARSHIPS.htm	oec.ujs.edu.cn	200	SCHOLARSHIPS-海外教育学院	title match 0/6
WARN	Traffic Engineering — Jiangsu University (Master's)	traffic-engineering-jiangsu-university-master-s	Jiangsu University	https://oec.ujs.edu.cn/en/SCHOLARSHIPS.htm	oec.ujs.edu.cn	200	SCHOLARSHIPS-海外教育学院	title match 0/5
WARN	Ecology — Jiangsu University (Master's)	ecology-jiangsu-university-master-s	Jiangsu University	https://oec.ujs.edu.cn/en/SCHOLARSHIPS.htm	oec.ujs.edu.cn	200	SCHOLARSHIPS-海外教育学院	title match 0/4
WARN	Physics — Jiangsu University (Master's)	physics-jiangsu-university-master-s	Jiangsu University	https://oec.ujs.edu.cn/en/SCHOLARSHIPS.htm	oec.ujs.edu.cn	200	SCHOLARSHIPS-海外教育学院	title match 0/4
WARN	Environmental Science and Engineering — Jiangsu University (PhD)	environmental-science-and-engineering-jiangsu-university-phd	Jiangsu University	https://oec.ujs.edu.cn/en/SCHOLARSHIPS.htm	oec.ujs.edu.cn	200	SCHOLARSHIPS-海外教育学院	title match 0/5
WARN	Materials Science & Engineering — Jiangsu University (PhD)	materials-science-engineering-jiangsu-university-phd	Jiangsu University	https://oec.ujs.edu.cn/en/SCHOLARSHIPS.htm	oec.ujs.edu.cn	200	SCHOLARSHIPS-海外教育学院	title match 0/5
WARN	Foreign Linguistics and Applied Linguistics — Jiangsu University (Master's)	foreign-linguistics-and-applied-linguistics-jiangsu-university-master-s	Jiangsu University	https://oec.ujs.edu.cn/en/SCHOLARSHIPS.htm	oec.ujs.edu.cn	200	SCHOLARSHIPS-海外教育学院	title match 0/7
WARN	Master of Law — Jiangsu University (Master's)	master-of-law-jiangsu-university-master-s	Jiangsu University	https://oec.ujs.edu.cn/en/SCHOLARSHIPS.htm	oec.ujs.edu.cn	200	SCHOLARSHIPS-海外教育学院	title match 0/4
WARN	Public Administration — Jiangsu University (Master's)	public-administration-jiangsu-university-master-s	Jiangsu University	https://oec.ujs.edu.cn/en/SCHOLARSHIPS.htm	oec.ujs.edu.cn	200	SCHOLARSHIPS-海外教育学院	title match 0/5
WARN	Control Science & Engineering — Jiangsu University (Master's)	control-science-engineering-jiangsu-university-master-s	Jiangsu University	https://oec.ujs.edu.cn/en/SCHOLARSHIPS.htm	oec.ujs.edu.cn	200	SCHOLARSHIPS-海外教育学院	title match 0/6
WARN	Statistics — Jiangsu University (Master's)	statistics-jiangsu-university-master-s	Jiangsu University	https://oec.ujs.edu.cn/en/SCHOLARSHIPS.htm	oec.ujs.edu.cn	200	SCHOLARSHIPS-海外教育学院	title match 0/4
WARN	Computer Science and Technology — Jiangsu University (Master's)	computer-science-and-technology-jiangsu-university-master-s	Jiangsu University	https://oec.ujs.edu.cn/en/SCHOLARSHIPS.htm	oec.ujs.edu.cn	200	SCHOLARSHIPS-海外教育学院	title match 0/6
WARN	Food Science & Engineering — Jiangsu University (PhD)	food-science-engineering-jiangsu-university-phd	Jiangsu University	https://oec.ujs.edu.cn/en/SCHOLARSHIPS.htm	oec.ujs.edu.cn	200	SCHOLARSHIPS-海外教育学院	title match 0/4
WARN	Mechanics — Jiangsu University (PhD)	mechanics-jiangsu-university-phd	Jiangsu University	https://oec.ujs.edu.cn/en/SCHOLARSHIPS.htm	oec.ujs.edu.cn	200	SCHOLARSHIPS-海外教育学院	title match 0/3
WARN	Applied Economics — Jiangsu University (Master's)	applied-economics-jiangsu-university-master-s	Jiangsu University	https://oec.ujs.edu.cn/en/SCHOLARSHIPS.htm	oec.ujs.edu.cn	200	SCHOLARSHIPS-海外教育学院	title match 0/5
WARN	Optical Engineering — Jiangsu University (Master's)	optical-engineering-jiangsu-university-master-s	Jiangsu University	https://oec.ujs.edu.cn/en/SCHOLARSHIPS.htm	oec.ujs.edu.cn	200	SCHOLARSHIPS-海外教育学院	title match 0/5
WARN	Pharmacy — Jiangsu University (Bachelor's)	pharmacy-jiangsu-university-bachelor-s	Jiangsu University	https://oec.ujs.edu.cn/en/SCHOLARSHIPS.htm	oec.ujs.edu.cn	200	SCHOLARSHIPS-海外教育学院	title match 0/4
WARN	Chemistry — Jiangsu University (Bachelor's)	chemistry-jiangsu-university-bachelor-s	Jiangsu University	https://oec.ujs.edu.cn/en/SCHOLARSHIPS.htm	oec.ujs.edu.cn	200	SCHOLARSHIPS-海外教育学院	title match 0/4
WARN	Biology — Jiangsu University (Master's)	biology-jiangsu-university-master-s	Jiangsu University	https://oec.ujs.edu.cn/en/SCHOLARSHIPS.htm	oec.ujs.edu.cn	200	SCHOLARSHIPS-海外教育学院	title match 0/4
WARN	Accounting — Jiangsu University (Bachelor's)	accounting-jiangsu-university-bachelor-s	Jiangsu University	https://oec.ujs.edu.cn/en/SCHOLARSHIPS.htm	oec.ujs.edu.cn	200	SCHOLARSHIPS-海外教育学院	title match 0/4
WARN	Food Science & Engineering — Jiangsu University (Bachelor's)	food-science-engineering-jiangsu-university-bachelor-s	Jiangsu University	https://oec.ujs.edu.cn/en/SCHOLARSHIPS.htm	oec.ujs.edu.cn	200	SCHOLARSHIPS-海外教育学院	title match 0/5
WARN	Mechanical Engineering — Jiangsu University (Bachelor's)	mechanical-engineering-jiangsu-university-bachelor-s	Jiangsu University	https://oec.ujs.edu.cn/en/SCHOLARSHIPS.htm	oec.ujs.edu.cn	200	SCHOLARSHIPS-海外教育学院	title match 0/5
WARN	Accounting — Jiangsu University (Master's)	accounting-jiangsu-university-master-s	Jiangsu University	https://oec.ujs.edu.cn/en/SCHOLARSHIPS.htm	oec.ujs.edu.cn	200	SCHOLARSHIPS-海外教育学院	title match 0/4
WARN	Chinese Materia Medica — Jiangsu University (Master's)	chinese-materia-medica-jiangsu-university-master-s	Jiangsu University	https://oec.ujs.edu.cn/en/SCHOLARSHIPS.htm	oec.ujs.edu.cn	200	SCHOLARSHIPS-海外教育学院	title match 0/6
WARN	Management Science and Engineering — Jiangsu University (Master's)	management-science-and-engineering-jiangsu-university-master-s	Jiangsu University	https://oec.ujs.edu.cn/en/SCHOLARSHIPS.htm	oec.ujs.edu.cn	200	SCHOLARSHIPS-海外教育学院	title match 0/6
WARN	Basic Medicine — Jiangsu University (Master's)	basic-medicine-jiangsu-university-master-s	Jiangsu University	https://oec.ujs.edu.cn/en/SCHOLARSHIPS.htm	oec.ujs.edu.cn	200	SCHOLARSHIPS-海外教育学院	title match 0/5
WARN	Foreign Languages and Literatures — Jiangsu University (Master's)	foreign-languages-and-literatures-jiangsu-university-master-s	Jiangsu University	https://oec.ujs.edu.cn/en/SCHOLARSHIPS.htm	oec.ujs.edu.cn	200	SCHOLARSHIPS-海外教育学院	title match 0/6
WARN	Mechanical Engineering — Jiangsu University (Master's)	mechanical-engineering-jiangsu-university-master-s	Jiangsu University	https://oec.ujs.edu.cn/en/SCHOLARSHIPS.htm	oec.ujs.edu.cn	200	SCHOLARSHIPS-海外教育学院	title match 0/5
WARN	Pedagogy — Jiangsu University (Master's)	pedagogy-jiangsu-university-master-s	Jiangsu University	https://oec.ujs.edu.cn/en/SCHOLARSHIPS.htm	oec.ujs.edu.cn	200	SCHOLARSHIPS-海外教育学院	title match 0/4
WARN	Clinical Medicine — Jiangsu University (PhD)	clinical-medicine-jiangsu-university-phd	Jiangsu University	https://oec.ujs.edu.cn/en/SCHOLARSHIPS.htm	oec.ujs.edu.cn	200	SCHOLARSHIPS-海外教育学院	title match 0/4
WARN	Control Science and Engineering — Jiangsu University (PhD)	control-science-and-engineering-jiangsu-university-phd	Jiangsu University	https://oec.ujs.edu.cn/en/SCHOLARSHIPS.htm	oec.ujs.edu.cn	200	SCHOLARSHIPS-海外教育学院	title match 0/5
WARN	Traffic Engineering — Jiangsu University (PhD)	traffic-engineering-jiangsu-university-phd	Jiangsu University	https://oec.ujs.edu.cn/en/SCHOLARSHIPS.htm	oec.ujs.edu.cn	200	SCHOLARSHIPS-海外教育学院	title match 0/4
WARN	Electrical Engineering — Jiangsu University (PhD)	electrical-engineering-jiangsu-university-phd	Jiangsu University	https://oec.ujs.edu.cn/en/SCHOLARSHIPS.htm	oec.ujs.edu.cn	200	SCHOLARSHIPS-海外教育学院	title match 0/4
WARN	Management Science and Engineering — Jiangsu University (PhD)	management-science-and-engineering-jiangsu-university-phd	Jiangsu University	https://oec.ujs.edu.cn/en/SCHOLARSHIPS.htm	oec.ujs.edu.cn	200	SCHOLARSHIPS-海外教育学院	title match 0/5
WARN	Material Science & Engineering — Jiangsu University (PhD)	material-science-engineering-jiangsu-university-phd	Jiangsu University	https://oec.ujs.edu.cn/en/SCHOLARSHIPS.htm	oec.ujs.edu.cn	200	SCHOLARSHIPS-海外教育学院	title match 0/5
FAIL	Stone Lab Research Experience for Undergraduates Scholarship Program	stone-lab-research-experience-for-undergraduates-scholarship-program	Ohio State University	https://ohioseagrant.osu.edu/research/reu	ohioseagrant.osu.edu	403	403 Forbidden	HTTP 403
WARN	FBI Counterterrorism and Forensic Science Research Unit (CFSRU) Chemical Analysis of Primary Explosives - Visiting Scientist Program	fbi-counterterrorism-and-forensic-science-research-unit-cfsru-chemical-analysis-of-primary-explosives-visiting-scientist-program	Oak Ridge Institute for Science and Education	https://orise.orau.gov/fbi/	orise.orau.gov	200	Federal Bureau of Investigation (FBI) Visiting Scientist Program (VSP)	title match 3/12
WARN	Ready2Work (R2W) Internships	ready2work-r2w-internships	Oak Ridge Institute for Science and Education	https://orise.orau.gov/MEISPP/program-details.html	orise.orau.gov	200	Page Not Found - ORISE	title match 0/2
WARN	Award of Excellence Freshman International Scholarships at The University of Oklahoma 2026	award-of-excellence-freshman-international-scholarships-at-the-university-of-oklahoma-2026	University of Oklahoma	https://ou.edu/admissions/affordability/scholarships#nonresfreshman	ou.edu	200	Scholarships	title match 1/7
WARN	IRES: Development of the Neutron Optics Parity and Time Violation Experiment in Japan	ires-development-of-the-neutron-optics-parity-and-time-violation-experiment-in-japan	Berea College	https://pa.as.uky.edu/ires	pa.as.uky.edu	200	IRES | University of Kentucky College of Arts &amp; Sciences	title match 0/7
WARN	REU: Department of Physics and Astronomy, Research in Symmetries	reu-department-of-physics-and-astronomy-research-in-symmetries	Eastern Kentucky University	https://pa.as.uky.edu/reu	pa.as.uky.edu	200	2026 Summer REU Program | University of Kentucky College of Arts &amp; Sciences	title match 0/5
WARN	IRES: Development of the Neutron Optics Parity and Time Violation Experiment in Japan	ires-development-of-the-neutron-optics-parity-and-time-violation-experiment-in-japan-resjapan	Centre College	https://pa.as.uky.edu/ires	pa.as.uky.edu	200	IRES | University of Kentucky College of Arts &amp; Sciences	title match 0/7
WARN	REU: Department of Physics and Astronomy, Research in Symmetries	reu-department-of-physics-and-astronomy-research-in-symmetries-mmetries	Northern Kentucky University	https://pa.as.uky.edu/reu	pa.as.uky.edu	200	2026 Summer REU Program | University of Kentucky College of Arts &amp; Sciences	title match 0/5
WARN	MS and PhD Opportunities in Ocean Engineering and Oceanography (Fall 2026)	ms-and-phd-opportunities-in-ocean-engineering-and-oceanography-fall-2026	University of Hawaii, Mānoa	https://pagniello-lab.github.io/join-us.html	pagniello-lab.github.io	200	Pagniello Lab - Join Us	title match 0/4
WARN	Plant Biology & Conservation Research Experiences for Undergraduates (REU) Program: From Genes to Ecosystems	plant-biology-conservation-research-experiences-for-undergraduates-reu-program-from-genes-to-ecosystems-plantbio	Northwestern University	https://pbcinternships.org/summer-reasearch-internship	pbcinternships.org	200	Summer Research Internship · PBC Internships	title match 1/9
WARN	Plant Biology & Conservation Research Experiences for Undergraduates (REU) Program: From Genes to Ecosystems	plant-biology-conservation-research-experiences-for-undergraduates-reu-program-from-genes-to-ecosystems	Chicago Botanic Garden	https://pbcinternships.org/summer-reasearch-internship	pbcinternships.org	200	Summer Research Internship · PBC Internships	title match 1/9
FAIL	Program for Excellence & Equity in Research (PEER)	program-for-excellence-equity-in-research-peer	University of Tennessee, Knoxville	http://peer.utk.edu/apply-now/eligibility-requirements/	peer.utk.edu	None		ERR page.goto: Timeout 20000ms exceeded.
Call log:
[2m  - navigating to "http://pee
FAIL	Theoretical Physics Research Summer Internship	theoretical-physics-research-summer-internship-rphysics	University of Waterloo	https://perimeterinstitute.ca/psi-start-program	perimeterinstitute.ca	403	Just a moment...	HTTP 403
FAIL	Perimeter Scholars International master's program	perimeter-scholars-international-master-s-program	Perimeter Institute	https://perimeterinstitute.ca/psi-masters-program	perimeterinstitute.ca	403	Just a moment...	HTTP 403
FAIL	Theoretical Physics Research Summer Internship	theoretical-physics-research-summer-internship	Perimeter Institute	https://perimeterinstitute.ca/psi-start-program	perimeterinstitute.ca	403	Just a moment...	HTTP 403
